update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
55,19800,1010.7433161523529,19,0.1459999978542328,0.3075633214321381,0.0,0.9459999799728394,143.9,95.10883239741722,13.0,250.0,1.0985269347826638,0.03358258741597334,-0.009996839600110736,0.009259319416862866,0.028886056290400346,0.1459999978542328,0.3075633214321381,0.0,0.9459999799728394
60,21600,1177.1649177516176,20,0.4624799981713295,0.4488203811023593,0.0,0.9855999946594238,86.5,90.71190660547269,4.0,250.0,1.098488171895345,0.04101457943518956,-0.00506773889840891,0.007913441076804398,0.02827249581799965,0.4624799981713295,0.4488203811023593,0.0,0.9855999946594238
65,23400,1076.2429168727754,22,0.2699599951505661,0.3652042167564589,0.0,0.9387999773025513,163.5,102.35746186771144,9.0,250.0,1.0984743634859722,0.04959121936311324,-0.009975785311932366,0.007508954381288883,0.025211065123760843,0.2699599951505661,0.3652042167564589,0.0,0.9387999773025513
70,25200,1087.0476740360407,24,0.1287200003862381,0.29781464145722014,0.0,0.9783999919891357,178.0,85.99186007989361,6.0,250.0,1.0984179476896923,0.05743755120784044,0.0032795595470815897,0.0001376752935963547,0.011152355817213527,0.1287200003862381,0.29781464145722014,0.0,0.9783999919891357
75,27000,973.1513629731221,25,0.14239999651908875,0.28643803503238824,0.0,0.7803999781608582,160.2,93.95296695687689,20.0,250.0,1.0984383622805278,0.05227671253184477,0.0016621219110675154,0.00025702194064554834,0.015206042910342438,0.14239999651908875,0.28643803503238824,0.0,0.7803999781608582
80,28800,1071.7982964224873,27,0.185520002245903,0.3117690869973129,0.0,0.8452000021934509,182.3,94.56960399621012,5.0,250.0,1.0984049638112385,0.0677357620249192,0.01063492801040411,0.0002874553028959781,0.03259616735089896,0.185520002245903,0.3117690869973129,0.0,0.8452000021934509
85,30600,1018.5671720323119,29,0.13296000063419341,0.2156126329879569,0.0,0.5824000239372253,129.5,99.28267724029202,4.0,250.0,1.0983949204285939,0.05965475210299095,-6.303815947224668e-05,0.00025874911686211516,0.024919683444286536,0.13296000063419341,0.2156126329879569,0.0,0.5824000239372253
90,32400,1120.949646889038,30,0.2607599973678589,0.4066295945015443,0.0,0.9747999906539917,75.6,92.30731281973276,3.0,250.0,1.09837876756986,0.0721530100951592,-0.0006083480160062513,0.00783939423740776,0.02353716464913596,0.2607599973678589,0.4066295945015443,0.0,0.9747999906539917
95,34200,1147.6745055713482,32,0.354639995098114,0.4446948456091817,0.0,0.9819999933242798,80.1,90.22909730236694,5.0,250.0,1.0983832875887551,0.09179318634172282,0.023133887162354465,0.00971952984885623,0.08568776988862443,0.354639995098114,0.4446948456091817,0.0,0.9819999933242798
100,36000,1144.564418014986,34,0.24240000247955323,0.3823478232206207,0.0,0.9603999853134155,129.9,104.61304889926495,7.0,250.0,1.0983453392982483,0.07502035796642303,0.0052440017655802276,0.00015168492647414195,0.011138955922783057,0.24240000247955323,0.3823478232206207,0.0,0.9603999853134155
105,37800,953.7362066809247,35,0.13844000399112702,0.2940512395719508,0.0,0.9136000275611877,123.0,106.53919466562529,5.0,250.0,1.0983511209487915,0.07550501512984434,-0.00703409919515252,0.010012669607628292,0.06428605642869244,0.13844000399112702,0.2940512395719508,0.0,0.9136000275611877
110,39600,959.5827010043545,37,0.3912000015377998,0.376888015210735,0.0,0.9423999786376953,158.0,93.43767976571337,16.0,250.0,1.0983758866786957,0.08685699850320816,0.008307361626066267,0.0005030636484661954,0.04193490206205221,0.3912000015377998,0.376888015210735,0.0,0.9423999786376953
115,41400,1102.4256659129521,39,0.3740000009536743,0.3857262026126972,0.0,0.920799970626831,91.8,71.52034675531152,9.0,248.0,1.0983282526334128,0.11443618685007095,0.012313505091393988,0.0005557863972474782,0.036351033888623235,0.3740000009536743,0.3857262026126972,0.0,0.920799970626831
120,43200,932.827061045382,41,0.3854399979114532,0.40944067864154404,0.0,0.9711999893188477,121.8,101.46506788052724,3.0,250.0,1.0983368058999379,0.10114877174297968,-0.013257769984193146,0.006964596093287885,0.03512881366637234,0.3854399979114532,0.40944067864154404,0.0,0.9711999893188477
125,45000,1164.3935350089337,42,0.083720001578331,0.16799829348425285,0.0,0.44920000433921814,112.5,86.8507340210778,6.0,250.0,1.0983471473058066,0.07900334522128105,0.006604300511147207,0.00048748262208183257,0.017825937918530498,0.083720001578331,0.16799829348425285,0.0,0.44920000433921814
130,46800,1076.6642256706737,44,0.25284000039100646,0.3950522190473995,0.0,0.9855999946594238,140.5,111.445278051607,4.0,250.0,1.098322292168935,0.07890649822851023,-0.002611157270924499,0.007626717506961237,0.044348458938143,0.25284000039100646,0.3950522190473995,0.0,0.9855999946594238
135,48600,1056.2669436836968,46,0.25932000279426576,0.398548933342852,0.0,0.9315999746322632,95.6,101.99039170431692,4.0,250.0,1.0983090897401173,0.09458049076298872,0.017680526827462018,0.004959002588293515,0.0582449469417524,0.25932000279426576,0.398548933342852,0.0,0.9315999746322632
140,50400,1041.2891453350408,48,0.4488000005483627,0.4074396158160931,0.0,0.9747999906539917,106.8,92.35345147854518,5.0,250.0,1.0983201563358307,0.08082527574151754,-0.018687364645302296,0.00851816195063293,0.05265780016042373,0.4488000005483627,0.4074396158160931,0.0,0.9747999906539917
145,52200,1052.9515988664004,49,0.19567999839782715,0.39135999679565436,0.0,0.9783999919891357,120.1,109.48374308544626,6.0,250.0,1.098324199517568,0.09109784911076227,0.011498042304689687,0.0003384854968923416,0.027619259829842986,0.19567999839782715,0.39135999679565436,0.0,0.9783999919891357
150,54000,1203.0980733053875,51,0.07363999858498574,0.18994116101444025,0.0,0.6363999843597412,145.7,106.86257530117828,4.0,250.0,1.098302980264028,0.09574821963906288,0.008649377918724593,0.0001484452351026751,0.023862632563749733,0.07363999858498574,0.18994116101444025,0.0,0.6363999843597412
155,55800,1102.0973688186507,53,0.13332000374794006,0.2133606252585499,0.0,0.5896000266075134,165.2,77.8226188199806,9.0,250.0,1.0983420312404633,0.08057998058696589,0.00969689677003771,0.0001321065574302338,0.021661169666519035,0.13332000374794006,0.2133606252585499,0.0,0.5896000266075134
160,57600,981.9736380024817,54,0.2898399978876114,0.3844685145946053,0.0,0.9747999906539917,158.4,89.67742190763514,7.0,250.0,1.098391423622767,0.07616531228025755,-0.01066394419952606,0.010419297585637349,0.038638303493583284,0.2898399978876114,0.3844685145946053,0.0,0.9747999906539917
165,59400,1104.766414561748,56,0.23655999898910524,0.34773139530876446,0.0,0.9351999759674072,122.2,100.92254455769533,6.0,250.0,1.0983863174915314,0.08574235377212365,0.005040949482160309,0.0010555719030283701,0.021524288992818497,0.23655999898910524,0.34773139530876446,0.0,0.9351999759674072
170,61200,997.7279058641934,58,0.2794799983501434,0.4275164361601316,0.0,0.9783999919891357,153.0,111.07655018049489,6.0,250.0,1.0984116295973458,0.09383690605560938,0.005879611640314883,0.004626335595579197,0.032574411730814545,0.2794799983501434,0.4275164361601316,0.0,0.9783999919891357
175,63000,1057.2816867778647,60,0.0704800009727478,0.2114400029182434,0.0,0.704800009727478,145.8,98.33595476731793,5.0,250.0,1.0984490613142648,0.08341488987207413,-0.004385020118206739,0.005494111021941231,0.03695296181337314,0.0704800009727478,0.2114400029182434,0.0,0.704800009727478
180,64800,1085.3006131794407,61,0.41387999430298805,0.4463802436837759,0.0,0.9639999866485596,91.9,100.44744894719825,7.0,250.0,1.0984460413455963,0.10467901329199472,0.01840213965624571,0.0010298447547635685,0.05901228903533545,0.41387999430298805,0.4463802436837759,0.0,0.9639999866485596
185,66600,1005.4304651636643,63,0.3711199976503849,0.436379383782605,0.0,0.9531999826431274,98.3,94.04685002699452,13.0,250.0,1.0984486937522888,0.11081121116876602,0.0293875773010465,0.009151489144035924,0.11639858858097987,0.3711199976503849,0.436379383782605,0.0,0.9531999826431274
190,68400,864.5286557904175,65,0.37291999757289884,0.39758700220987275,0.0,0.9423999786376953,112.6,100.3117141713768,6.0,250.0,1.0984516243139901,0.1100309391816457,0.002140999383603533,0.0038691369203055124,0.04779670983551333,0.37291999757289884,0.39758700220987275,0.0,0.9423999786376953
195,70200,964.5465776613753,67,0.3182799994945526,0.39594864384607714,0.0,0.9819999933242798,69.7,68.3550290761404,5.0,250.0,1.0984486738840737,0.10898222339649995,-0.0011422288080211729,0.009818618211890376,0.033031797002370175,0.3182799994945526,0.39594864384607714,0.0,0.9819999933242798
200,72000,1090.7643407806377,68,0.28696000277996064,0.3887348613612905,0.0,0.9855999946594238,157.4,93.95019957402965,4.0,250.0,1.0984699030717215,0.09634699362019697,-0.13303973075623313,0.07733900495804846,0.40427246348383744,0.28696000277996064,0.3887348613612905,0.0,0.9855999946594238
205,73800,993.4191606050717,70,0.5179199934005737,0.43388904291172387,0.0,0.9711999893188477,64.4,70.50843921120365,8.0,250.0,1.098451872666677,0.10657409454385439,-0.07683178735896945,0.06563970120623708,0.2075249149239473,0.5179199934005737,0.43388904291172387,0.0,0.9711999893188477
210,75600,989.5111192662955,72,0.1286400005221367,0.22558625451122463,0.0,0.6615999937057495,140.5,92.76556473174732,4.0,250.0,1.0983924369017282,0.12397003049651781,0.015559451809773842,0.0023263283025395745,0.04895393020249548,0.1286400005221367,0.22558625451122463,0.0,0.6615999937057495
215,77400,1196.6981437877002,74,0.20675999522209168,0.37265775238414184,0.0,0.9675999879837036,100.5,100.21102733731453,4.0,250.0,1.098454793294271,0.11533133437236151,0.016906399823104344,0.000596747577219503,0.044256965762538195,0.20675999522209168,0.37265775238414184,0.0,0.9675999879837036
220,79200,1109.9704708564186,75,0.21323999762535095,0.34325903327298674,0.0,0.9711999893188477,147.3,100.77504651450178,4.0,250.0,1.0985085169474282,0.10014420623580614,0.006958571398475518,0.00016733242622043085,0.018699087488475298,0.21323999762535095,0.34325903327298674,0.0,0.9711999893188477
225,81000,1081.568340933217,77,0.0,0.0,0.0,0.0,160.6,108.33115895253775,3.0,250.0,1.0984855393568673,0.08837039271990457,0.016485637907559674,0.00040660659518228687,0.03885197959546375,0.0,0.0,0.0,0.0
230,82800,1000.4157098352771,79,0.2703999996185303,0.35952301670241255,0.0,0.9891999959945679,162.4,98.21832822849308,3.0,250.0,1.0985331932703652,0.08065792856117089,0.00779449065157678,0.0003552158662879871,0.020596681031027204,0.2703999996185303,0.35952301670241255,0.0,0.9891999959945679
235,84600,1178.4704502298093,81,0.08292000144720077,0.14472330242871181,0.0,0.4564000070095062,128.1,97.04169207098566,4.0,250.0,1.0985516409079235,0.07031612222393355,-0.009551236755214632,0.002273234606642897,0.03323470053758361,0.08292000144720077,0.14472330242871181,0.0,0.4564000070095062
240,86400,1147.412869692088,82,0.49596000015735625,0.4313452969989964,0.0,0.9891999959945679,109.1,91.12568243914555,3.0,250.0,1.0985398292541504,0.08748539971808592,0.017558139632456005,0.0008419880590129953,0.05255266539418446,0.49596000015735625,0.4313452969989964,0.0,0.9891999959945679
245,88200,990.1080565364074,84,0.02800000011920929,0.08400000035762788,0.0,0.2800000011920929,136.7,98.44089597316757,5.0,250.0,1.09855251510938,0.06295470210413139,0.007880192909700176,0.000245961184987209,0.017878282011905933,0.02800000011920929,0.08400000035762788,0.0,0.2800000011920929
250,90000,1166.5083767376536,86,0.18163999915122986,0.36338789879240574,0.0,0.9279999732971191,137.8,112.25577936124269,20.0,250.0,1.0985590716203055,0.061147796610991165,-0.0029162952754025655,0.009344928666299287,0.05804457974554662,0.18163999915122986,0.36338789879240574,0.0,0.9279999732971191
255,91800,1005.0483337937186,87,0.4772399991750717,0.41491355879089775,0.0,0.9675999879837036,87.1,77.20291445275885,6.0,250.0,1.098562022050222,0.075434776643912,-0.12943100805083912,0.054080091106394924,0.38268401919078043,0.4772399991750717,0.41491355879089775,0.0,0.9675999879837036
260,93600,1123.256988975347,89,0.19775999933481217,0.35882988286564615,0.0,0.9711999893188477,118.6,94.82531307620344,8.0,250.0,1.0985600054264069,0.08822683865825336,0.006009706431844583,0.0001691583456704393,0.018543792154006283,0.19775999933481217,0.35882988286564615,0.0,0.9711999893188477
265,95400,1019.2402828047732,91,0.3405200019478798,0.3881323938881772,0.0,0.9064000248908997,123.8,100.93542490127042,5.0,250.0,1.0985770324865975,0.11079098780949911,0.014224524066473046,0.008597103238571435,0.10514098660380082,0.3405200019478798,0.3881323938881772,0.0,0.9064000248908997
270,97200,1187.2566455181134,93,0.18436000123620033,0.3162337600111205,0.0,0.9819999933242798,155.7,90.20315958989464,5.0,250.0,1.0985842645168304,0.08291484974324703,0.03162303729914129,0.0019862497477636984,0.0872847473473768,0.18436000123620033,0.3162337600111205,0.0,0.9819999933242798
275,99000,1073.1290434688672,94,0.5786799997091293,0.42585804104221864,0.0,0.9891999959945679,84.1,99.85434392153404,3.0,250.0,1.0985788106918335,0.09928625325361888,-0.09042871033307165,0.030858115564721324,0.28633101726957993,0.5786799997091293,0.42585804104221864,0.0,0.9891999959945679
280,100800,1098.2233206439441,96,0.22223999798297883,0.3592241463484656,0.0,0.9351999759674072,175.1,88.68534264465578,18.0,250.0,1.0985760986804962,0.10477252180377643,0.02658852670962612,0.0011618462206873423,0.08023068029584667,0.22223999798297883,0.3592241463484656,0.0,0.9351999759674072
285,102600,1139.3531728275543,98,0.029080000519752503,0.0872400015592575,0.0,0.290800005197525,168.0,91.89776928739893,13.0,250.0,1.0985906620820365,0.0727025686452786,0.016223424308312435,0.001061902360864527,0.04189084408087705,0.029080000519752503,0.0872400015592575,0.0,0.290800005197525
290,104400,1019.7716985643025,100,0.2049599975347519,0.33358767828915337,0.0,0.9567999839782715,144.6,85.35478896933668,5.0,250.0,1.098587880531947,0.06168065685778856,-0.0017074924738456805,0.00018839840487790602,0.012299484070460623,0.2049599975347519,0.33358767828915337,0.0,0.9567999839782715
295,106200,1024.2229652044207,101,0.2760800004005432,0.29313166190267176,0.0,0.7444000244140625,166.9,76.49764702263724,47.0,250.0,1.098588546117147,0.08155926627417406,-0.0038260609532395993,0.002833078122421284,0.04235823346067677,0.2760800004005432,0.29313166190267176,0.0,0.7444000244140625
300,108000,1097.4251363832598,103,0.3283600002527237,0.4249079122357618,0.0,0.9891999959945679,125.0,105.65604573331335,3.0,250.0,1.0985690156618753,0.09152299848695596,-0.009795575596702598,0.01379162594336473,0.06542719466842739,0.3283600002527237,0.4249079122357618,0.0,0.9891999959945679
305,109800,1027.407831287181,105,0.3675199970602989,0.42652724901341954,0.0,0.9891999959945679,136.6,110.15643421970411,3.0,250.0,1.098583608865738,0.11444778119524321,-0.08537394336114328,0.036073995754122734,0.25268992484403546,0.3675199970602989,0.42652724901341954,0.0,0.9891999959945679
310,111600,1053.4665722468544,106,0.09603999853134156,0.2881199955940247,0.0,0.9603999853134155,138.7,114.16746471740538,3.0,250.0,1.0985864897569022,0.09589037609597048,0.005300316261127591,0.00869780503611158,0.03160419843720549,0.09603999853134156,0.2881199955940247,0.0,0.9603999853134155
315,113400,1074.4638637164173,108,0.09776000082492828,0.1964721839460317,0.0,0.5320000052452087,189.9,79.31513096503087,32.0,250.0,1.0985886355241141,0.0816504458586375,0.033814937962840005,0.0015474425163120031,0.09051983675316067,0.09776000082492828,0.1964721839460317,0.0,0.5320000052452087
320,115200,1158.1693867939723,110,0.16211999505758284,0.29462583104117873,0.0,0.9243999719619751,91.0,96.80909048224758,5.0,250.0,1.098581393559774,0.07484737783670425,0.005995075354197373,0.0007188686674150329,0.02560861912931848,0.16211999505758284,0.29462583104117873,0.0,0.9243999719619751
325,117000,1067.8839348102215,111,0.08199999928474426,0.24599999785423277,0.0,0.8199999928474426,141.0,95.95832428716125,12.0,250.0,1.0985755125681558,0.06190916833778222,0.004130819666897878,0.000231429336660464,0.011044168768554073,0.08199999928474426,0.24599999785423277,0.0,0.8199999928474426
330,118800,1143.5805418178238,113,0.17947999835014344,0.3613000517394153,0.0,0.9891999959945679,156.0,102.50170730285423,3.0,250.0,1.0985993444919586,0.05274584796279669,-0.009913556704608103,0.0068532952630751725,0.03522258373003342,0.17947999835014344,0.3613000517394153,0.0,0.9891999959945679
335,120600,994.7745837783067,115,0.3729200005531311,0.399281678694741,0.0,0.9711999893188477,125.2,91.32557144633698,8.0,250.0,1.0985634426275888,0.08986620108286539,-0.04462535663818319,0.014243798757282395,0.12282142446939623,0.3729200005531311,0.399281678694741,0.0,0.9711999893188477
340,122400,1072.2610553106394,117,0.5463599979877471,0.4505338828680877,0.0,0.9855999946594238,97.8,102.40097655784342,4.0,250.0,1.0985822677612305,0.1254517591247956,0.019192607219641406,0.0012523332795050615,0.0685517900780586,0.5463599979877471,0.4505338828680877,0.0,0.9855999946594238
345,124200,1007.2984485083144,118,0.28371999859809877,0.3587967014609606,0.0,0.8812000155448914,144.3,89.84659147680563,9.0,250.0,1.0985694428284962,0.15256477395693463,0.004578063904773444,0.0008938900557495799,0.04115863264669045,0.28371999859809877,0.3587967014609606,0.0,0.8812000155448914
350,126000,911.6108945375775,120,0.1334000051021576,0.2686407514493007,0.0,0.7372000217437744,151.6,94.83374926680901,3.0,250.0,1.0985925296942392,0.1119343334188064,0.010554410963474464,0.0005721168736272375,0.020921923444850603,0.1334000051021576,0.2686407514493007,0.0,0.7372000217437744
355,127800,1033.93292495039,122,0.3671599939465523,0.42679685977800014,0.0,0.9819999933242798,73.0,89.46954789200625,3.0,250.0,1.0985857844352722,0.13384041624764603,-0.006230727924654881,0.015567022187800223,0.06460217414455957,0.3671599939465523,0.42679685977800014,0.0,0.9819999933242798
360,129600,1130.39966580973,124,0.2605999976396561,0.3249615938172325,0.0,0.9819999933242798,120.6,99.09813318120578,3.0,250.0,1.0985879302024841,0.08990404009819031,0.008669548706772426,0.00023999241602723487,0.02198918533835747,0.2605999976396561,0.3249615938172325,0.0,0.9819999933242798
365,131400,1158.204921691987,125,0.2254800021648407,0.35563397268934,0.0,0.9747999906539917,141.9,98.58848817179418,6.0,250.0,1.0985882580280304,0.07519455812871456,0.008501043698439995,0.002085881451269718,0.02566414545456773,0.2254800021648407,0.35563397268934,0.0,0.9747999906539917
370,133200,1015.4723079499348,127,0.10927999913692474,0.227850111579337,0.0,0.6904000043869019,138.4,91.81089259995242,11.0,250.0,1.0985892613728843,0.06598165941735108,0.008738177275517955,0.0002672456565756912,0.022564743065967962,0.10927999913692474,0.227850111579337,0.0,0.6904000043869019
375,135000,991.9018943332915,129,0.06435999870300294,0.1930799961090088,0.0,0.6435999870300293,168.1,88.0607176895578,18.0,250.0,1.0985944767793019,0.04977285272131363,-0.06532897769163051,0.015484417594658833,0.20904703371370037,0.06435999870300294,0.1930799961090088,0.0,0.6435999870300293
380,136800,1057.9913886426777,130,0.08884000182151794,0.2665200054645538,0.0,0.8884000182151794,83.1,94.07810584827907,5.0,250.0,1.0985694726308186,0.06128636281937361,-0.0034823797177523375,0.010612202092791753,0.060122115200943786,0.08884000182151794,0.2665200054645538,0.0,0.8884000182151794
385,138600,1068.2480852249976,132,0.30675999373197554,0.4227337394490723,0.0,0.9603999853134155,97.7,96.43552250078807,4.0,250.0,1.09858829776446,0.06262420925001302,0.01991021396437039,0.0009732989104425844,0.05954976946625426,0.30675999373197554,0.4227337394490723,0.0,0.9603999853134155
390,140400,1175.4137556038365,134,0.15859999656677246,0.32826823854432907,0.0,0.9819999933242798,117.2,112.15863765221117,5.0,250.0,1.0985912283261619,0.05201413265118996,-0.00769268119862924,0.004681076012881628,0.049332614586255735,0.15859999656677246,0.32826823854432907,0.0,0.9819999933242798
395,142200,1178.640630586046,135,0.29091999530792234,0.40443445326586025,0.0,0.9387999773025513,126.9,103.54076491894388,3.0,250.0,1.0985768934090934,0.08293374193211397,0.03028845398997267,0.001992557994526578,0.08801158665517084,0.29091999530792234,0.40443445326586025,0.0,0.9387999773025513
400,144000,1081.0820346788362,137,0.1909999966621399,0.3820415513047001,0.0,0.9675999879837036,144.5,96.28629185922573,9.0,250.0,1.0985644658406577,0.07077785270909469,0.005584182285626109,0.00014526025461236713,0.018476761691788978,0.1909999966621399,0.3820415513047001,0.0,0.9675999879837036
405,145800,993.6610462614061,139,0.1913599967956543,0.38273353851239866,0.0,0.9639999866485596,147.1,110.96977065849961,9.0,250.0,1.098554124434789,0.07537131352970998,0.03017341281520203,0.01090491625169913,0.11521532765105834,0.1913599967956543,0.38273353851239866,0.0,0.9639999866485596
410,147600,1111.6882397851941,140,0.15456000119447708,0.28325921964941114,0.0,0.9028000235557556,148.2,70.20940107991237,27.0,250.0,1.0985785524050393,0.05967143674691518,0.004514144267886877,0.0006307294576496739,0.04143498347277634,0.15456000119447708,0.28325921964941114,0.0,0.9028000235557556
415,149400,1078.9399167544973,142,0.14527999758720397,0.3105004330611448,0.0,0.9711999893188477,146.0,103.01941564578979,8.0,250.0,1.0985887944698334,0.05007159275313218,0.01564920387075593,0.0005759448031312786,0.05094002050178356,0.14527999758720397,0.3105004330611448,0.0,0.9711999893188477
420,151200,1166.698557495053,144,0.3449200034141541,0.4229215405195158,0.0,0.9028000235557556,119.4,106.98990606594624,17.0,250.0,1.0985949734846752,0.05987016887714466,0.012117333166922133,0.0005937443226381826,0.04033344587763347,0.3449200034141541,0.4229215405195158,0.0,0.9028000235557556
425,153000,1048.5716309515376,145,0.09603999853134156,0.2881199955940246,0.0,0.9603999853134155,124.3,111.01355773057631,6.0,250.0,1.0985962748527527,0.05747186082104842,0.009771087915093327,0.0003436260163501477,0.025125426099449448,0.09603999853134156,0.2881199955940246,0.0,0.9603999853134155
430,154800,1013.4650658304516,147,0.13519999980926514,0.302333112543207,0.0,0.9783999919891357,102.8,99.48246076570481,5.0,250.0,1.098582148551941,0.06382292353858551,0.0019011295016753138,0.0017536053443715598,0.016530193530111856,0.13519999980926514,0.302333112543207,0.0,0.9783999919891357
435,156600,1131.7383333358318,149,0.3312399983406067,0.4227991441359397,0.0,0.9855999946594238,102.1,84.26796544357767,4.0,250.0,1.0986045996348064,0.035663412883877754,-0.01818206368867929,0.010747675287689162,0.0494376346400594,0.3312399983406067,0.4227991441359397,0.0,0.9855999946594238
440,158400,1135.9118442710512,151,0.22260000109672545,0.365743746157666,0.0,0.9387999773025513,148.7,107.93799145805892,9.0,250.0,1.098587433497111,0.06591332765916982,0.010133154976453323,0.0015802238437269505,0.04448356758541068,0.22260000109672545,0.365743746157666,0.0,0.9387999773025513
445,160200,1132.2628017468926,152,0.2697599947452545,0.41513910936700676,0.0,0.9747999906539917,97.4,105.38804486278318,4.0,250.0,1.098602463801702,0.060328688782950245,0.0076442106316487,0.00034256201555156923,0.024937380533010443,0.2697599947452545,0.41513910936700676,0.0,0.9747999906539917
450,162000,1144.501086933453,154,0.17652000039815902,0.3053688168965698,0.0,0.8560000061988831,143.2,101.4,19.0,250.0,1.0985983510812123,0.048846000495056316,0.004171109476980442,0.0005777849554154576,0.01424823289023831,0.17652000039815902,0.3053688168965698,0.0,0.8560000061988831
455,163800,1152.5794905733396,156,0.27868000119924546,0.3868316056654569,0.0,0.9675999879837036,147.5,99.0123729641907,5.0,250.0,1.098605066537857,0.049651941284537315,0.00496600306360051,0.00022621918439350944,0.018706430936637385,0.27868000119924546,0.3868316056654569,0.0,0.9675999879837036
460,165600,999.161893468571,157,0.1909999966621399,0.38230605942525314,0.0,0.9891999959945679,144.0,107.43835441777765,3.0,250.0,1.098601778348287,0.0563120845084389,-0.0035442364945386853,0.0005442279119354984,0.029573814354019522,0.1909999966621399,0.38230605942525314,0.0,0.9891999959945679
465,167400,1087.7626494463032,159,0.23583999872207642,0.3321604050675788,0.0,0.9028000235557556,153.1,87.73534065586114,27.0,250.0,1.098603824774424,0.054786466993391514,0.0007368662530401102,0.00013176891608660907,0.016230783027156234,0.23583999872207642,0.3321604050675788,0.0,0.9028000235557556
470,169200,1030.396654579004,161,0.21424000561237336,0.3194350194741703,0.0,0.8992000222206116,174.3,84.96946510364768,28.0,250.0,1.0986035664876301,0.04558747634291649,-0.009134431898322267,0.00832077837583256,0.03250812421036789,0.21424000561237336,0.3194350194741703,0.0,0.8992000222206116
475,171000,1131.0584364803278,163,0.1901999980211258,0.3539963009353658,0.0,0.9387999773025513,110.2,113.73284486022496,7.0,250.0,1.0986033181349435,0.05198152766873439,-0.014384335683037838,0.016839404134467866,0.11870658715694057,0.1901999980211258,0.3539963009353658,0.0,0.9387999773025513
480,172800,986.0501491858937,164,0.5056799948215485,0.4292953706765402,0.0,0.9747999906539917,93.2,83.59760762127108,7.0,250.0,1.0985991954803467,0.06113330398996671,-0.005470634656376205,0.007159643466972436,0.018723816522391717,0.5056799948215485,0.4292953706765402,0.0,0.9747999906539917
