update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
215,77400,526.6250816557787,152,0.2804799944162369,0.38038921600202247,0.0,0.9423999786376953,115.8,69.29040337593655,16.0,240.0,1.0646393100420635,0.0,0.0,0.0,0.0031426928054213597,0.2804799944162369,0.38038921600202247,0.0,0.9423999786376953
220,79200,535.9792331264715,155,0.10316000282764434,0.2076364920400321,0.0,0.5680000185966492,153.0,83.03613671167511,17.0,250.0,1.0810539424419403,0.0,0.0,0.0,0.001943396603180619,0.10316000282764434,0.2076364920400321,0.0,0.5680000185966492
225,81000,499.189018796253,159,0.3045999974012375,0.4430228945302005,0.0,0.9891999959945679,112.0,108.65909994105418,3.0,250.0,1.0803093016147614,0.0,-0.0015348149366521586,0.00012798143870895728,0.001760730158388159,0.3045999974012375,0.4430228945302005,0.0,0.9891999959945679
230,82800,484.86852558425403,162,0.3560800015926361,0.440743692399759,0.0,0.9891999959945679,86.8,83.56769710839231,3.0,250.0,1.077272335688273,0.0,-0.01113218441605568,0.010195554932579398,0.005350202293217304,0.3560800015926361,0.440743692399759,0.0,0.9891999959945679
235,84600,508.84148079851025,166,0.20315999537706375,0.36762473119312084,0.0,0.9387999773025513,100.6,90.50657434683959,11.0,250.0,1.0725241005420685,0.0,0.0,0.0,0.002666822369702244,0.20315999537706375,0.36762473119312084,0.0,0.9387999773025513
240,86400,500.4032987955121,170,0.207839997112751,0.3778077416716849,0.0,0.9819999933242798,138.5,101.48719131003675,5.0,250.0,1.0837839941183725,0.0,-0.026297535747289658,0.018429976732780535,0.004613593954187959,0.207839997112751,0.3778077416716849,0.0,0.9819999933242798
245,88200,474.2485233416607,173,0.4754400014877319,0.40966149068015056,0.0,0.9891999959945679,92.5,87.17253007685392,3.0,250.0,1.088898132244746,0.0,-0.0474276685466369,0.025804949303468067,0.012272521367734221,0.4754400014877319,0.40966149068015056,0.0,0.9891999959945679
250,90000,540.8889718359353,177,0.12439999878406524,0.2619985311388162,0.0,0.8055999875068665,160.2,85.53338529486601,5.0,250.0,1.0918402473131814,0.0,-0.004466311812090377,0.001665569026954472,0.0018225762078101135,0.12439999878406524,0.2619985311388162,0.0,0.8055999875068665
255,91800,526.511781008398,180,0.3006399989128113,0.3798359701671001,0.0,0.9531999826431274,144.5,92.57780511548111,13.0,250.0,1.0939442118008933,0.0,0.0,0.0,0.000860865883118588,0.3006399989128113,0.3798359701671001,0.0,0.9531999826431274
260,93600,494.0529865030675,184,0.21216000020503997,0.3615098193728786,0.0,0.9639999866485596,170.7,84.12972126424764,10.0,250.0,1.0957114497820537,0.0,-0.018070486995081108,0.007649746490642428,0.0011507987041810511,0.21216000020503997,0.3615098193728786,0.0,0.9639999866485596
265,95400,487.0589396533121,187,0.3639999985694885,0.44897044769849365,0.0,0.9891999959945679,98.9,101.70884917252775,3.0,250.0,1.0949563880761466,0.0,-0.017682791221886873,0.008570924401283264,0.0022569142389979634,0.3639999985694885,0.44897044769849365,0.0,0.9891999959945679
270,97200,482.6847633694571,191,0.4027999937534332,0.4116505629851386,0.0,0.9459999799728394,120.4,86.13617126387729,15.0,250.0,1.0958510339260101,0.0,-0.1048268253604571,0.03981390331561367,0.0631145486878087,0.4027999937534332,0.4116505629851386,0.0,0.9459999799728394
275,99000,512.1267674900539,195,0.019359999895095827,0.05807999968528747,0.0,0.19359999895095825,139.3,82.26426927895245,28.0,250.0,1.0976436138153076,0.0,-0.003953366812008123,0.0003802093997364864,0.0005636839357156146,0.019359999895095827,0.05807999968528747,0.0,0.19359999895095825
280,100800,540.5121864521633,198,0.18120000064373015,0.33968380653571945,0.0,0.9459999799728394,154.3,102.6567581798685,11.0,250.0,1.0973344246546426,0.0,-0.011971922591328621,0.007176385028287768,0.002009260104506165,0.18120000064373015,0.33968380653571945,0.0,0.9459999799728394
285,102600,481.9092671701883,202,0.2977599948644638,0.4086006575387238,0.0,0.9855999946594238,107.3,93.63765268309537,4.0,250.0,1.0977530678113303,0.0,0.0,0.0,0.00031009324145427113,0.2977599948644638,0.4086006575387238,0.0,0.9855999946594238
290,104400,526.7229965193258,205,0.2614800035953522,0.40255989532565545,0.0,0.9567999839782715,119.2,96.33877723948962,12.0,250.0,1.093059907356898,0.0,-0.017067648625622194,0.007944319552431503,0.002764989289757414,0.2614800035953522,0.40255989532565545,0.0,0.9567999839782715
295,106200,542.0217081578435,209,0.22403999865055085,0.3814002133092845,0.0,0.9783999919891357,124.8,98.1639445010234,6.0,250.0,1.0908252696196237,0.0,0.0,0.0,0.0011113469424055347,0.22403999865055085,0.3814002133092845,0.0,0.9783999919891357
300,108000,496.12840627377017,212,0.17479999661445617,0.3512310168710947,0.0,0.9495999813079834,99.5,96.13558134218567,7.0,250.0,1.0902668138345084,0.0,-0.1718479199334979,0.11887007423986991,0.10283509222314509,0.17479999661445617,0.3512310168710947,0.0,0.9495999813079834
305,109800,499.8640853836171,216,0.4089199960231781,0.4224221549796925,0.0,0.9891999959945679,112.8,95.0250493291111,3.0,250.0,1.0868601600329082,0.0,0.0,0.0,0.001458832792843252,0.4089199960231781,0.4224221549796925,0.0,0.9891999959945679
310,111600,497.89605165102586,219,0.12511999905109406,0.2700142691078478,0.0,0.852400004863739,159.6,100.03719308337274,9.0,250.0,1.0865810314814248,0.0,-0.0041807410307228565,0.003364182853450378,0.0021621179964400605,0.12511999905109406,0.2700142691078478,0.0,0.852400004863739
315,113400,498.3097953825266,223,0.15931999683380127,0.32590373638452685,0.0,0.9495999813079834,140.8,111.94534380669882,5.0,250.0,1.0881427228450775,0.0,0.0,0.0,0.0013237609870090671,0.15931999683380127,0.32590373638452685,0.0,0.9495999813079834
320,115200,539.7900968437309,226,0.06435999870300294,0.1930799961090088,0.0,0.6435999870300293,146.4,98.51416141854935,3.0,250.0,1.090667684872945,0.0,-0.015612591058015823,0.006050941068679094,0.004521660850437257,0.06435999870300294,0.1930799961090088,0.0,0.6435999870300293
325,117000,550.54759078141,230,0.35743999779224395,0.37275845871563223,0.0,0.8416000008583069,116.4,81.71805186126257,5.0,250.0,1.0869353711605072,0.0,-0.013076041747505466,0.007037671942574282,0.005640355432352115,0.35743999779224395,0.37275845871563223,0.0,0.8416000008583069
330,118800,533.071462917107,233,0.4009199976921082,0.37046500298358737,0.0,0.9567999839782715,110.7,88.39010125574018,12.0,250.0,1.0772677560647328,0.0,-0.08191933793326218,0.023390634218230844,0.019386823099159407,0.4009199976921082,0.37046500298358737,0.0,0.9567999839782715
335,120600,525.0425663827285,237,0.49343999922275544,0.4251046800625997,0.0,0.9819999933242798,109.8,89.3328606952671,5.0,250.0,1.0763613979021707,0.0,-0.020339536480605602,0.010705974884331226,0.007792203370056955,0.49343999922275544,0.4251046800625997,0.0,0.9819999933242798
340,122400,505.50853350411836,240,0.20352000147104263,0.3681735604598613,0.0,0.9783999919891357,115.4,96.61904574150999,4.0,250.0,1.0814286470413208,0.0,0.0,0.0,0.0017673789648522072,0.20352000147104263,0.3681735604598613,0.0,0.9783999919891357
345,124200,510.91169323158067,244,0.4135200023651123,0.39929449367312786,0.0,0.9855999946594238,57.3,69.10434139762856,4.0,223.0,1.0730879406134286,0.0,-0.0033252940823634467,0.003178222725788752,0.0017036454148427055,0.4135200023651123,0.39929449367312786,0.0,0.9855999946594238
350,126000,512.8808531090622,248,0.21711999773979188,0.31852463340497833,0.0,0.9639999866485596,113.2,88.80630608239485,8.0,250.0,1.077010601758957,0.0,-0.15655399804624417,0.09429915210542579,0.02258480275618365,0.21711999773979188,0.31852463340497833,0.0,0.9639999866485596
355,127800,506.1001997989609,251,0.38003999292850493,0.4141225413430339,0.0,0.9711999893188477,100.5,97.29157209131735,8.0,250.0,1.0590846935908,0.0,-0.01303249915751318,0.010061447353412708,0.00467053454090805,0.38003999292850493,0.4141225413430339,0.0,0.9711999893188477
360,129600,526.5404229202701,255,0.3994800001382828,0.36088722067212264,0.0,0.9495999813079834,120.7,81.11726080187866,3.0,250.0,0.9952925244967143,0.0,-0.09990197633548328,0.046101273163609825,0.06054857605579633,0.3994800001382828,0.36088722067212264,0.0,0.9495999813079834
365,131400,512.048268438933,258,0.3369999945163727,0.42377420792889164,0.0,0.9819999933242798,101.6,97.62909402427127,5.0,250.0,0.9807450224955877,0.0,-0.015324119168023268,0.008622885992129644,0.011461608129339558,0.3369999945163727,0.42377420792889164,0.0,0.9819999933242798
370,133200,491.1307085692168,262,0.3067599952220917,0.395834280291678,0.0,0.9711999893188477,108.4,100.48303339370284,8.0,250.0,1.0395673215389252,0.0,0.0,0.0,0.004538686509049579,0.3067599952220917,0.395834280291678,0.0,0.9711999893188477
375,135000,541.5621398805008,265,0.247359998524189,0.3581814582893083,0.0,0.9711999893188477,149.1,95.92439731371785,4.0,250.0,1.0432000855604808,0.0,-0.05674904693538944,0.018207492539659142,0.01857743675592874,0.247359998524189,0.3581814582893083,0.0,0.9711999893188477
380,136800,538.5690561386087,269,0.254639995098114,0.3984623254440601,0.0,0.9639999866485596,132.5,93.54811596178727,10.0,250.0,1.0512402156988778,0.0,-0.010869392038633427,0.008606834957997004,0.0045492626362342815,0.254639995098114,0.3984623254440601,0.0,0.9639999866485596
385,138600,480.22547818224433,273,0.2146800011396408,0.3441428095138535,0.0,0.9243999719619751,133.2,101.582281919634,8.0,250.0,1.0451190670331318,0.0,-0.018102433687696855,0.011437092286845049,0.012599853990330177,0.2146800011396408,0.3441428095138535,0.0,0.9243999719619751
390,140400,517.7607981601388,276,0.3314400061964989,0.3319891215241903,0.0,0.8704000115394592,129.5,89.70535101096256,6.0,250.0,1.054397165775299,0.0,-0.03856962298353513,0.01652776620661219,0.0076306055026224935,0.3314400061964989,0.3319891215241903,0.0,0.8704000115394592
395,142200,516.996553469163,280,0.3308799982070923,0.4408328747903414,0.0,0.9891999959945679,96.2,112.94228614650937,3.0,250.0,1.0607513189315796,0.0,-0.013118908585359653,0.00732326990691945,0.003942283892998888,0.3308799982070923,0.4408328747903414,0.0,0.9891999959945679
400,144000,502.7746565118324,283,0.2913599967956543,0.44513836286600333,0.0,0.9819999933242798,108.3,111.90268093303214,5.0,250.0,1.0577463805675507,0.0,0.0,0.0,0.0035869427600302914,0.2913599967956543,0.44513836286600333,0.0,0.9819999933242798
405,145800,536.1050204543341,287,0.1845200002193451,0.369111107621543,0.0,0.9387999773025513,83.9,88.15151728699853,10.0,250.0,1.0633785823980966,0.0,-0.017119639242688816,0.010818840935826302,0.0037765807983911742,0.1845200002193451,0.369111107621543,0.0,0.9387999773025513
410,147600,510.34840049427714,290,0.16832000017166138,0.33688629825832817,0.0,0.8704000115394592,83.6,89.87791719883143,8.0,250.0,1.0569391250610352,0.0,-0.0029320712201297283,0.002478681427116195,0.003265683428763409,0.16832000017166138,0.33688629825832817,0.0,0.8704000115394592
415,149400,543.7211215001732,294,0.28407999873161316,0.39070442045108406,0.0,0.9819999933242798,123.0,99.13425240551321,5.0,250.0,1.0701095660527546,0.0,0.0,0.0,0.0027958703882846243,0.28407999873161316,0.39070442045108406,0.0,0.9819999933242798
420,151200,477.71796295505345,297,0.20343999564647675,0.2835410425512069,0.0,0.8127999901771545,160.5,71.40483176928575,52.0,250.0,1.0400650203227997,0.0,-0.0010723646264523268,0.0006333610896642009,0.0037496315197962896,0.20343999564647675,0.2835410425512069,0.0,0.8127999901771545
425,153000,492.5181830102284,301,0.2847999960184097,0.39277388356757975,0.0,0.9639999866485596,116.4,97.59426212641807,6.0,250.0,1.0263101359208426,0.0,-0.016083101043477654,0.011126074086253842,0.0062180123383023984,0.2847999960184097,0.39277388356757975,0.0,0.9639999866485596
430,154800,475.71831617802036,304,0.4804799973964691,0.41344398448094605,0.0,0.9819999933242798,101.4,85.34893086618015,5.0,250.0,1.0702644884586334,0.0,-0.014107597526162863,0.00484332419000566,0.0026544822070369515,0.4804799973964691,0.41344398448094605,0.0,0.9819999933242798
435,156600,496.29228979181323,308,0.510279992222786,0.3915731096171101,0.0,0.9567999839782715,107.3,91.5762523801886,12.0,250.0,1.0693789323170981,0.0,-0.0564146184672912,0.034256723088522754,0.018568256609757208,0.510279992222786,0.3915731096171101,0.0,0.9567999839782715
440,158400,502.04179588026,312,0.3858000010251999,0.35626081428360856,0.0,0.9567999839782715,123.9,79.73763226983856,12.0,250.0,1.0514384508132935,0.0,-0.005307332457353671,0.001524617284303531,0.002650354514095527,0.3858000010251999,0.35626081428360856,0.0,0.9567999839782715
445,160200,471.54812559589595,315,0.21748000085353852,0.315925969525802,0.0,0.8235999941825867,117.6,85.8279674698172,22.0,250.0,1.0633239150047302,0.0,0.0,0.0,0.003220912360224004,0.21748000085353852,0.315925969525802,0.0,0.8235999941825867
450,162000,471.15746984335203,319,0.46348000019788743,0.38310011427180796,0.0,0.9819999933242798,131.3,89.89555050167944,5.0,250.0,1.0428893963495889,0.0,0.0,0.0,0.004724139551071952,0.46348000019788743,0.38310011427180796,0.0,0.9819999933242798
455,163800,513.052506396382,322,0.28740000128746035,0.43941598675807797,0.0,0.9891999959945679,123.2,94.8196182232348,3.0,250.0,1.0506949126720428,0.0,-0.07035987265408039,0.05148495694932838,0.01330767825247586,0.28740000128746035,0.43941598675807797,0.0,0.9891999959945679
460,165600,477.42659083234366,326,0.2963200002908707,0.3821172085570329,0.0,0.9387999773025513,101.1,83.77404132546073,11.0,250.0,1.0538731813430786,0.0,-0.01741515068958203,0.009734607767313719,0.013970107046615958,0.2963200002908707,0.3821172085570329,0.0,0.9387999773025513
465,167400,528.1802113281309,330,0.26103999763727187,0.3746576488329225,0.0,0.9639999866485596,113.7,102.97965818548828,5.0,250.0,1.0742886364459991,0.0,-0.12213259593894084,0.05795653599003951,0.02517408385104735,0.26103999763727187,0.3746576488329225,0.0,0.9639999866485596
470,169200,495.6403329501566,333,0.02727999985218048,0.08183999955654145,0.0,0.2727999985218048,170.3,92.31473338530529,7.0,250.0,1.0607689519723258,0.0,0.0,0.0,0.0034793748085991012,0.02727999985218048,0.08183999955654145,0.0,0.2727999985218048
475,171000,504.79688098630584,337,0.18120000064373015,0.30993826155721416,0.0,0.9351999759674072,149.8,99.10681106765568,8.0,250.0,1.0692808528741202,0.0,-0.0018892788793891668,0.0010289611915747325,0.00272205417888688,0.18120000064373015,0.30993826155721416,0.0,0.9351999759674072
480,172800,517.9543889871663,340,0.3045999974012375,0.3980863481095419,0.0,0.9711999893188477,126.9,89.6007254434918,8.0,250.0,1.0668013592561087,0.0,-0.06724896576876442,0.017638232927614204,0.03590628091298095,0.3045999974012375,0.3980863481095419,0.0,0.9711999893188477
485,174600,510.71572948883426,344,0.2750799983739853,0.38521113010749586,0.0,0.9819999933242798,103.5,82.94486120309082,5.0,250.0,1.0604276259740195,0.0,-0.0050093671306967735,0.0011696877772919834,0.004239245664433749,0.2750799983739853,0.38521113010749586,0.0,0.9819999933242798
490,176400,511.2280752837326,347,0.3275600016117096,0.36583259505574733,0.0,0.9711999893188477,115.5,89.17875307493372,8.0,250.0,1.0714495281378427,0.0,-0.052397087682038546,0.010678346074807147,0.014297837487249027,0.3275600016117096,0.36583259505574733,0.0,0.9711999893188477
495,178200,488.7587991668164,351,0.1783999979496002,0.35772865258350695,0.0,0.9495999813079834,120.3,107.64947747202491,4.0,250.0,1.068110426266988,0.0,-0.12324267136864364,0.10715417311682054,0.037060559668786804,0.1783999979496002,0.35772865258350695,0.0,0.9495999813079834
500,180000,551.5672119937375,354,0.4853600084781647,0.33153650645304417,0.0,0.9855999946594238,132.5,78.86222162734195,4.0,250.0,1.0707769791285198,0.0,0.0,0.0,0.00291729947829326,0.4853600084781647,0.33153650645304417,0.0,0.9855999946594238
505,181800,490.38677872975177,358,0.2837999939918518,0.43373879719126673,0.0,0.9819999933242798,154.9,116.57739918183113,4.0,250.0,1.0834597746531167,0.0,-0.022567923956861097,0.014563788349429766,0.0036557938710560967,0.2837999939918518,0.43373879719126673,0.0,0.9819999933242798
510,183600,502.9907096836949,361,0.2290800005197525,0.37068818373281853,0.0,0.9675999879837036,79.1,79.53420647746478,5.0,250.0,1.0762254893779755,0.0,-0.005607153754681349,0.0020609795465134084,0.002645535785512798,0.2290800005197525,0.37068818373281853,0.0,0.9675999879837036
